Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,N,P,K,ph,YEAR_x,humidity,YEAR_y,rainfall_nasa,temperature
Banana,2019,Whole Year ,Kerala,60678.0,548425,3119.2,10422053.28,22450.86,8.815,100.23,82.01,50.05,5.98389318024,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Coconut ,2019,Whole Year ,Kerala,760776.0,4814000000,3119.2,130670885.8,281487.12,5882.037143,21.98,16.93,30.59,5.97656212619,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Whole Year ,Kerala,113.0,140,3119.2,19408.88,41.81,1.82,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Autumn     ,Kerala,55895.0,145076,3119.2,9600525.2,20681.15,1.949230769,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Summer     ,Kerala,61006.0,212586,3119.2,10478390.56,22572.22,2.815714286,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Winter     ,Kerala,81279.0,247879,3119.2,13960481.04,30073.23,2.503571429,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Banana,2019,Whole Year ,Tamil Nadu,92440.0,3987895,910.1,15877494.4,34202.8,42.7084375,100.23,82.01,50.05,5.98389318024,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Coconut ,2019,Whole Year ,Tamil Nadu,438935.0,4946800000,910.1,75391475.6,162405.95,8795.260556,21.98,16.93,30.59,5.97656212619,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Kharif     ,Tamil Nadu,168587.0,1506526,910.1,28956503.12,62377.19,8.614827586,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Maize,2019,Rabi       ,Tamil Nadu,164978.0,1108221,910.1,28336621.28,61041.86,6.841666667,77.76,48.44,19.79,6.2451897224,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Autumn     ,Tamil Nadu,206535.0,847692,910.1,35474451.6,76417.95,4.077241379,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Summer     ,Tamil Nadu,339990.0,1463054,910.1,58396682.4,125796.3,4.095,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Rice,2019,Winter     ,Tamil Nadu,1360882.0,4954415,910.1,233745092.3,503526.34,3.818387097,79.89,47.58,39.87,6.425470922140001,2019.0,67.87733333333333,2019.0,62.4165,25.592222222222222
Jute,1997,Autumn     ,Odisha,92010.0,123210,1496.6,8756591.7,28523.1,1.215,78.4,46.86,39.99,6.7327775681699995,,,,,
Maize,1997,Autumn     ,Odisha,51349.0,63331,1496.6,4886884.33,15918.19,0.812,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Summer     ,Odisha,1164.0,978,1496.6,110777.88,360.84,0.945714286,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Winter     ,Odisha,144.0,136,1496.6,13704.48,44.64,0.9925,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Kharif     ,Andhra Pradesh,305100.0,791500,927.5,29036367.0,94581.0,2.201818182,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Rabi       ,Andhra Pradesh,90800.0,291800,927.5,8641436.0,28148.0,3.21,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1997,Kharif     ,Andhra Pradesh,2382500.0,5218300,927.5,226742525.0,738575.0,1.99173913,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1997,Rabi       ,Andhra Pradesh,1117700.0,3291700,927.5,106371509.0,346487.0,2.64,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,1997,Whole Year ,Bihar,18197.0,440763,1303.7,1731808.49,5641.07,24.0412,100.23,82.01,50.05,5.98389318024,,,,,
Jute,1997,Kharif     ,Bihar,147527.0,1327863,1303.7,14040144.59,45733.37,8.642631579,78.4,46.86,39.99,6.7327775681699995,,,,,
Maize,1997,Kharif     ,Bihar,375000.0,456375,1303.7,35688750.0,116250.0,1.260185185,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Rabi       ,Bihar,181914.0,546011,1303.7,17312755.38,56393.34,2.803555556,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Summer     ,Bihar,143522.0,307134,1303.7,13658988.74,44491.82,2.025192308,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1997,Autumn     ,Bihar,749671.0,892725,1303.7,71346189.07,232398.01,1.102244898,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1997,Summer     ,Bihar,124429.0,236446,1303.7,11841907.93,38572.99,1.683265306,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1997,Winter     ,Bihar,4238204.0,6004120,1303.7,403349874.7,1313843.24,1.354363636,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,1997,Whole Year ,Gujarat,19300.0,1108400,798.9,1836781.0,5983.0,55.276,100.23,82.01,50.05,5.98389318024,,,,,
Maize,1997,Whole Year ,Gujarat,399800.0,659000,798.9,38048966.0,123938.0,1.690666667,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1997,Whole Year ,Gujarat,672600.0,1042300,798.9,64011342.0,208506.0,1.665,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1997,Kharif     ,Madhya Pradesh,808300.0,1085400,1189.1,76925911.0,250573.0,1.143023256,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Autumn     ,Maharashtra,21.0,19695,1156.1,1998.57,6.51,989.87,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Kharif     ,Maharashtra,187600.0,219700,1156.1,17853892.0,58156.0,1.082083333,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Rabi       ,Maharashtra,45800.0,65400,1156.1,4358786.0,14198.0,1.476875,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Summer     ,Maharashtra,7500.0,12500,1156.1,713775.0,2325.0,1.407777778,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1997,Kharif     ,Maharashtra,1339000.0,2330000,1156.1,127432630.0,415090.0,8.778275862,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1997,Summer     ,Maharashtra,329.0,646,1156.1,31310.93,101.99,2.018888889,79.89,47.58,39.87,6.425470922140001,,,,,
Coconut ,1997,Kharif     ,Mizoram,15.0,40,2644.2,1427.55,4.65,2.595,21.98,16.93,30.59,5.97656212619,,,,,
Maize,1997,Kharif     ,Mizoram,8140.0,16256,2644.2,774683.8,2523.4,2.0875,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Rabi       ,Mizoram,120.0,243,2644.2,11420.4,37.2,2.15,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1997,Whole Year ,Mizoram,68114.0,110573,2644.2,6482409.38,21115.34,1.6,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1997,Kharif     ,Punjab,165000.0,345000,690.1,15703050.0,51150.0,2.102727273,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1997,Kharif     ,Punjab,2281000.0,7904000,690.1,217082770.0,707110.0,3.476470588,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1997,Kharif     ,Uttar Pradesh,1017592.0,1598438,473.9,96844230.64,315453.52,1.498125,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1997,Summer     ,Uttar Pradesh,10385.0,16398,473.9,988340.45,3219.35,1.577936508,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1997,Kharif     ,Uttar Pradesh,5726527.0,12262794,473.9,544993574.6,1775223.37,2.037,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1997,Summer     ,Uttar Pradesh,6607.0,18281,473.9,628788.19,2048.17,2.202903226,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1998,Kharif     ,Andhra Pradesh,314900.0,1019800,1048.3,31112120.0,91321.0,2.479545455,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1998,Rabi       ,Andhra Pradesh,83700.0,363700,1048.3,8269560.0,24273.0,4.245,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Andhra Pradesh,2812400.0,7005800,1048.3,277865120.0,815596.0,2.47,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1998,Rabi       ,Andhra Pradesh,1504200.0,4872200,1048.3,148614960.0,436218.0,2.986086957,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,1998,Whole Year ,Bihar,17743.0,323667,1332.5,1753008.4,5145.47,17.85958333,100.23,82.01,50.05,5.98389318024,,,,,
Jute,1998,Kharif     ,Bihar,146328.0,695831,1332.5,14457206.4,42435.12,5.061176471,78.4,46.86,39.99,6.7327775681699995,,,,,
Maize,1998,Kharif     ,Bihar,369521.0,395957,1332.5,36508674.8,107161.09,1.276363636,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1998,Rabi       ,Bihar,190119.0,541979,1332.5,18783757.2,55134.51,2.834545455,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1998,Summer     ,Bihar,151459.0,364449,1332.5,14964149.2,43923.11,2.175306122,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Summer     ,Bihar,132836.0,270992,1332.5,13124196.8,38522.44,1.765777778,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1998,Winter     ,Bihar,4234443.0,5722449,1332.5,418362968.4,1227988.47,1.242909091,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,1998,Whole Year ,Gujarat,18400.0,1204800,775.6,1817920.0,5336.0,63.259,100.23,82.01,50.05,5.98389318024,,,,,
Maize,1998,Kharif     ,Gujarat,408300.0,696000,775.6,40340040.0,118407.0,1.649411765,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Gujarat,622100.0,1015900,775.6,61463480.0,180409.0,1.695384615,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1998,Kharif     ,Haryana,20117.0,39000,687.6,1987559.6,5833.93,0.938235294,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Haryana,1086694.0,2432000,687.6,107365367.2,315141.26,2.286666667,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1998,Kharif     ,Himachal Pradesh,300976.0,662272,1381.6,29736428.8,87283.04,2.23,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Himachal Pradesh,82125.0,116997,1381.6,8113950.0,23816.25,1.455454545,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1998,Kharif     ,Madhya Pradesh,797600.0,1171600,962.7,78802880.0,231304.0,1.294035088,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Madhya Pradesh,5438800.0,3346300,962.7,537353440.0,1577252.0,0.586785714,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1998,Kharif     ,Maharashtra,200400.0,400400,1314.8,19799520.0,58116.0,1.952608696,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1998,Rabi       ,Maharashtra,58800.0,87600,1314.8,5809440.0,17052.0,1.399444444,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1998,Summer     ,Maharashtra,10900.0,17500,1314.8,1076920.0,3161.0,1.426666667,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Maharashtra,1445700.0,2395100,1314.8,142835160.0,419253.0,1.267241379,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1998,Summer     ,Maharashtra,37400.0,72500,1314.8,3695120.0,10846.0,2.053333333,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1998,Kharif     ,Punjab,154000.0,352000,588.6,15215200.0,44660.0,2.42,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Punjab,2519000.0,7940000,588.6,248877200.0,730510.0,3.099411765,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,1998,Whole Year ,Tamil Nadu,74681.0,3649318,1077.1,7378482.8,21657.49,44.85214286,100.23,82.01,50.05,5.98389318024,,,,,
Maize,1998,Kharif     ,Tamil Nadu,70179.0,111983,1077.1,6933685.2,20351.91,1.606666667,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Tamil Nadu,2386399.0,8215286,1077.1,235776221.2,692055.71,3.445,79.89,47.58,39.87,6.425470922140001,,,,,
Jute,1998,Kharif     ,Tripura,1260.0,10000,2472.9,124488.0,365.4,7.8975,78.4,46.86,39.99,6.7327775681699995,,,,,
Maize,1998,Kharif     ,Tripura,2320.0,1730,2472.9,229216.0,672.8,0.7475,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Tripura,255487.0,491430,2472.9,25242115.6,74091.23,1.8775,79.89,47.58,39.87,6.425470922140001,,,,,
Jute,1998,Kharif     ,Uttar Pradesh,66.0,51,743.4,6520.8,19.14,0.83,78.4,46.86,39.99,6.7327775681699995,,,,,
Maize,1998,Kharif     ,Uttar Pradesh,995794.0,1012898,743.4,98384447.2,288780.26,0.933780488,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1998,Summer     ,Uttar Pradesh,10551.0,10699,743.4,1042438.8,3059.79,1.01047619,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1998,Kharif     ,Uttar Pradesh,5875153.0,11374070,743.4,580465116.4,1703794.37,1.865060241,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1998,Summer     ,Uttar Pradesh,5629.0,12643,743.4,556145.2,1632.41,2.015172414,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,1999,Whole Year ,Bihar,15386.0,207607,1402.7,1632916.18,4154.22,12.55909091,100.23,82.01,50.05,5.98389318024,,,,,
Jute,1999,Kharif     ,Bihar,149123.0,1098574,1402.7,15826423.99,40263.21,7.803888889,78.4,46.86,39.99,6.7327775681699995,,,,,
Maize,1999,Kharif     ,Bihar,385865.0,595085,1402.7,40951852.45,104183.55,1.615272727,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1999,Rabi       ,Bihar,199600.0,600608,1402.7,21183548.0,53892.0,2.928333333,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1999,Summer     ,Bihar,152658.0,365675,1402.7,16201593.54,41217.66,2.511666667,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Bihar,744230.0,862282,1402.7,78985129.9,200942.1,1.061666667,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1999,Summer     ,Bihar,124874.0,246807,1402.7,13252877.62,33715.98,1.700666667,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,1999,Whole Year ,Gujarat,16700.0,1043400,458.9,1772371.0,4509.0,61.247,100.23,82.01,50.05,5.98389318024,,,,,
Maize,1999,Kharif     ,Gujarat,391000.0,504000,458.9,41496830.0,105570.0,1.324117647,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Gujarat,664400.0,984900,458.9,70512772.0,179388.0,1.510714286,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1999,Kharif     ,Haryana,20078.0,48000,344.0,2130878.14,5421.06,0.812631579,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Haryana,1083052.0,2563000,344.0,114944308.8,292424.04,2.235,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1999,Kharif     ,Himachal Pradesh,299906.0,681424,1144.9,31829023.78,80974.62,2.324166667,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Himachal Pradesh,80222.0,120365,1144.9,8513960.86,21659.94,1.55,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,1999,Whole Year ,Karnataka,29043.0,671891,1203.8,3082333.59,7841.61,23.41576923,100.23,82.01,50.05,5.98389318024,,,,,
Coconut ,1999,Whole Year ,Karnataka,321158.0,1671774000,1203.8,34084498.54,86712.66,4680.495926,21.98,16.93,30.59,5.97656212619,,,,,
Maize,1999,Kharif     ,Karnataka,525383.0,1417739,1203.8,55758897.79,141853.41,2.7368,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1999,Rabi       ,Karnataka,67807.0,161775,1203.8,7196356.91,18307.89,2.327619048,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1999,Summer     ,Karnataka,13197.0,23878,1203.8,1400597.61,3563.19,1.786666667,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Karnataka,1096198.0,2678951,1203.8,116339493.7,295973.46,2.292962963,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1999,Rabi       ,Karnataka,52778.0,107289,1203.8,5601329.14,14250.06,2.079285714,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1999,Summer     ,Karnataka,300820.0,930490,1203.8,31926026.6,81221.4,2.7336,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1999,Kharif     ,Madhya Pradesh,846456.0,1360669,1222.9,89834375.28,228543.12,1.543220339,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Madhya Pradesh,5514025.0,6663769,1222.9,585203473.3,1488786.75,1.110508475,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1999,Kharif     ,Maharashtra,193869.0,305573,1166.5,20575316.97,52344.63,1.3428,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1999,Rabi       ,Maharashtra,58800.0,90700,1166.5,6240444.0,15876.0,1.491111111,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1999,Summer     ,Maharashtra,11200.0,18200,1166.5,1188656.0,3024.0,1.428888889,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Maharashtra,1457100.0,2466400,1166.5,154642023.0,393417.0,1.211935484,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1999,Summer     ,Maharashtra,41400.0,82900,1166.5,4393782.0,11178.0,2.081,79.89,47.58,39.87,6.425470922140001,,,,,
Jute,1999,Kharif     ,Nagaland,260.0,360,1782.2,27593.8,70.2,1.39,78.4,46.86,39.99,6.7327775681699995,,,,,
Maize,1999,Kharif     ,Nagaland,32050.0,42350,1782.2,3401466.5,8653.5,1.312857143,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Nagaland,148000.0,222000,1782.2,15707240.0,39960.0,1.484285714,79.89,47.58,39.87,6.425470922140001,,,,,
Jute,1999,Kharif     ,Odisha,13890.0,91740,1484.3,1474145.7,3750.3,5.435,78.4,46.86,39.99,6.7327775681699995,,,,,
Maize,1999,Kharif     ,Odisha,165330.0,206370,1484.3,17546472.9,44639.1,1.160333333,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1999,Rabi       ,Odisha,8270.0,10280,1484.3,877695.1,2232.9,1.395357143,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Autumn     ,Odisha,797000.0,743000,1484.3,84585610.0,215190.0,0.971333333,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1999,Summer     ,Odisha,381810.0,912040,1484.3,40521495.3,103088.7,2.073333333,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1999,Winter     ,Odisha,3423000.0,3532000,1484.3,363282990.0,924210.0,1.142666667,79.89,47.58,39.87,6.425470922140001,,,,,
Maize,1999,Kharif     ,Punjab,162000.0,417000,364.4,17193060.0,43740.0,2.711666667,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Punjab,2604000.0,8716000,364.4,276362520.0,703080.0,3.332352941,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,1999,Whole Year ,Tamil Nadu,86449.0,2762324,922.8,9174832.37,23341.23,29.60071429,100.23,82.01,50.05,5.98389318024,,,,,
Maize,1999,Kharif     ,Tamil Nadu,115803.0,183765,922.8,12290172.39,31266.81,1.688,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Tamil Nadu,2204046.0,7225373,922.8,233915402.0,595092.42,3.499642857,79.89,47.58,39.87,6.425470922140001,,,,,
Jute,1999,Kharif     ,Uttar Pradesh,38.0,29,883.4,4032.94,10.26,0.7,78.4,46.86,39.99,6.7327775681699995,,,,,
Maize,1999,Kharif     ,Uttar Pradesh,955522.0,1380635,883.4,101409549.9,257990.94,1.303170732,77.76,48.44,19.79,6.2451897224,,,,,
Maize,1999,Rabi       ,Uttar Pradesh,11659.0,16894,883.4,1237369.67,3147.93,1.455079365,77.76,48.44,19.79,6.2451897224,,,,,
Rice,1999,Kharif     ,Uttar Pradesh,6079822.0,13230539,883.4,645251508.9,1641551.94,1.991707317,79.89,47.58,39.87,6.425470922140001,,,,,
Rice,1999,Summer     ,Uttar Pradesh,6052.0,16186,883.4,642298.76,1634.04,2.190384615,79.89,47.58,39.87,6.425470922140001,,,,,
Banana,2000,Whole Year ,Bihar,16186.0,339988,1207.0,1588979.62,4208.36,17.94875,100.23,82.01,50.05,5.98389318024,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Jute,2000,Kharif     ,Bihar,135296.0,1083701,1207.0,13282008.32,35176.96,8.147692308,78.4,46.86,39.99,6.7327775681699995,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Maize,2000,Kharif     ,Bihar,272957.0,477141,1207.0,26796188.69,70968.82,1.728918919,77.76,48.44,19.79,6.2451897224,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Maize,2000,Rabi       ,Bihar,191502.0,549109,1207.0,18799751.34,49790.52,2.568571429,77.76,48.44,19.79,6.2451897224,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Maize,2000,Summer     ,Bihar,156046.0,461059,1207.0,15319035.82,40571.96,2.77,77.76,48.44,19.79,6.2451897224,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Rice,2000,Autumn     ,Bihar,2939790.0,4444354,1207.0,288599184.3,764345.4,1.399189189,79.89,47.58,39.87,6.425470922140001,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Rice,2000,Kharif     ,Bihar,591705.0,786858,1207.0,58087679.85,153843.3,1.310645161,79.89,47.58,39.87,6.425470922140001,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Rice,2000,Summer     ,Bihar,125349.0,213158,1207.0,12305511.33,32590.74,1.590645161,79.89,47.58,39.87,6.425470922140001,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Maize,2000,Kharif     ,Chhattisgarh,93364.0,125668,896.4,9165543.88,24274.64,1.168125,77.76,48.44,19.79,6.2451897224,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Rice,2000,Kharif     ,Chhattisgarh,3769746.0,2369295,896.4,370075964.8,980133.96,0.6575,79.89,47.58,39.87,6.425470922140001,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Banana,2000,Whole Year ,Gujarat,22800.0,1277100,379.7,2238276.0,5928.0,53.03111111,100.23,82.01,50.05,5.98389318024,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Maize,2000,Kharif     ,Gujarat,382900.0,288500,379.7,37589293.0,99554.0,0.8175,77.76,48.44,19.79,6.2451897224,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Rice,2000,Kharif     ,Gujarat,583500.0,472600,379.7,57282195.0,151710.0,0.8725,79.89,47.58,39.87,6.425470922140001,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Rice,2000,Summer     ,Gujarat,3900.0,10700,379.7,382863.0,1014.0,3.53,79.89,47.58,39.87,6.425470922140001,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Maize,2000,Kharif     ,Haryana,15429.0,34000,383.7,1514664.93,4011.54,0.740555556,77.76,48.44,19.79,6.2451897224,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
Rice,2000,Kharif     ,Haryana,1054282.0,2695000,383.7,103498863.9,274113.32,2.443157895,79.89,47.58,39.87,6.425470922140001,2000.0,63.49908333333334,2000.0,45.000416666666666,25.27898148148148
